LIGHT (lux),SOUND LEVEL (dB),Time,YYYY-MO-DD HH-MI-SS_SSS
230.6,65.399,268514,2019-03-26 13:34:59:519
230.6,66.025,269015,2019-03-26 13:35:00:020
230.6,66.44,269515,2019-03-26 13:35:00:520
231.2,66.461,270014,2019-03-26 13:35:01:019
230.9,66.939,270515,2019-03-26 13:35:01:520
230.6,66.347,271014,2019-03-26 13:35:02:019
231,64.391,271514,2019-03-26 13:35:02:519
230.9,64.531,272015,2019-03-26 13:35:03:020
230.5,65.773,272514,2019-03-26 13:35:03:519
230.9,65.285,273015,2019-03-26 13:35:04:020
231.2,65.43,273514,2019-03-26 13:35:04:519
230.7,65.709,274015,2019-03-26 13:35:05:020
230.7,65.9,274514,2019-03-26 13:35:05:519
231,65.554,275014,2019-03-26 13:35:06:019
230.6,65.635,275514,2019-03-26 13:35:06:519
231,65.842,276015,2019-03-26 13:35:07:020
230.6,65.623,276514,2019-03-26 13:35:07:519
230.3,65.651,277014,2019-03-26 13:35:08:019
230.6,65.2,277514,2019-03-26 13:35:08:519
230.4,66.361,278014,2019-03-26 13:35:09:019
230.6,66.673,278514,2019-03-26 13:35:09:519
230.2,65.751,279014,2019-03-26 13:35:10:019
230.9,64.348,279514,2019-03-26 13:35:10:519
230.7,65.819,280014,2019-03-26 13:35:11:019
230.9,67.563,280515,2019-03-26 13:35:11:520
230.5,66.66,281014,2019-03-26 13:35:12:019
230.6,65.986,281514,2019-03-26 13:35:12:519
230.6,65.325,282015,2019-03-26 13:35:13:020
230.6,66.56,282514,2019-03-26 13:35:13:519
230.6,66.253,283014,2019-03-26 13:35:14:019
230.7,66.16,283514,2019-03-26 13:35:14:519
230.6,66.217,284014,2019-03-26 13:35:15:019
230.6,67.311,284514,2019-03-26 13:35:15:519
230.6,66.821,285015,2019-03-26 13:35:16:020
231,67.265,285515,2019-03-26 13:35:16:520
231,66.873,286014,2019-03-26 13:35:17:019
230.9,65.604,286514,2019-03-26 13:35:17:519
230.9,65.784,287014,2019-03-26 13:35:18:019
230.7,65.46,287515,2019-03-26 13:35:18:520
230.2,65.166,288015,2019-03-26 13:35:19:020
230.6,65.96,288515,2019-03-26 13:35:19:520
230.9,66.463,289014,2019-03-26 13:35:20:019
230.6,67.064,289515,2019-03-26 13:35:20:520
230.9,66.323,290014,2019-03-26 13:35:21:019
230.9,66.668,290514,2019-03-26 13:35:21:519
230.9,65.872,291015,2019-03-26 13:35:22:020
230.9,66.353,291515,2019-03-26 13:35:22:520
231.3,65.928,292015,2019-03-26 13:35:23:020
230.9,65.37,292515,2019-03-26 13:35:23:520
230.9,65.545,293014,2019-03-26 13:35:24:019
230.9,65.674,293514,2019-03-26 13:35:24:519
230.9,66.519,294015,2019-03-26 13:35:25:020
230.9,65.859,294514,2019-03-26 13:35:25:519
230.9,65.279,295014,2019-03-26 13:35:26:019
230.9,65.89,295515,2019-03-26 13:35:26:520
230.9,66,296015,2019-03-26 13:35:27:020
230.9,65.746,296514,2019-03-26 13:35:27:519
230.9,66.033,297014,2019-03-26 13:35:28:019
230.9,65.892,297514,2019-03-26 13:35:28:519
230.8,65.589,298015,2019-03-26 13:35:29:020
231,65.66,298514,2019-03-26 13:35:29:519
230.2,65.106,299014,2019-03-26 13:35:30:019
230.6,65.574,299514,2019-03-26 13:35:30:519
230.6,65.417,300014,2019-03-26 13:35:31:019
230.3,66.679,300515,2019-03-26 13:35:31:520
230.6,66.11,301014,2019-03-26 13:35:32:019
230.3,67.478,301514,2019-03-26 13:35:32:519
230.1,66.349,302014,2019-03-26 13:35:33:019
230.3,65.842,302514,2019-03-26 13:35:33:519
230.1,65.267,303015,2019-03-26 13:35:34:020
230.1,66.95,303515,2019-03-26 13:35:34:520
230.3,64.933,304016,2019-03-26 13:35:35:021
230.3,65.262,304515,2019-03-26 13:35:35:520
230.1,65.648,305015,2019-03-26 13:35:36:020
230.1,65.235,305515,2019-03-26 13:35:36:520
230.3,65.485,306014,2019-03-26 13:35:37:019
230.6,64.972,306514,2019-03-26 13:35:37:519
230.3,65.074,307014,2019-03-26 13:35:38:019
230.6,65.829,307515,2019-03-26 13:35:38:520
230.3,66.048,308014,2019-03-26 13:35:39:019
230.2,64.479,308514,2019-03-26 13:35:39:519
230.2,64.789,309014,2019-03-26 13:35:40:019
230.6,65.543,309515,2019-03-26 13:35:40:520
230.3,66.073,310015,2019-03-26 13:35:41:020
230.6,66.803,310515,2019-03-26 13:35:41:520
230.6,66.797,311014,2019-03-26 13:35:42:019
230.6,66.456,311514,2019-03-26 13:35:42:519
230.3,66.351,312014,2019-03-26 13:35:43:019
230.3,67.533,312515,2019-03-26 13:35:43:520
230.6,67.715,313015,2019-03-26 13:35:44:020
230.3,67.118,313515,2019-03-26 13:35:44:520
230.3,66.858,314014,2019-03-26 13:35:45:019
230.3,66.332,314514,2019-03-26 13:35:45:519
230.3,67.005,315015,2019-03-26 13:35:46:020
229.9,66.78,315515,2019-03-26 13:35:46:520
230.7,65.593,316014,2019-03-26 13:35:47:019
230.1,66.915,316514,2019-03-26 13:35:47:519
229.8,67.629,317014,2019-03-26 13:35:48:019
230.1,66.947,317515,2019-03-26 13:35:48:520
230.4,66.107,318015,2019-03-26 13:35:49:020
230.4,66.426,318514,2019-03-26 13:35:49:519
230.4,66.661,319014,2019-03-26 13:35:50:019
229.7,67.304,319514,2019-03-26 13:35:50:519
229.8,66.419,320014,2019-03-26 13:35:51:019
229.7,65.986,320514,2019-03-26 13:35:51:519
230,65.653,321014,2019-03-26 13:35:52:019
230.4,66.218,321515,2019-03-26 13:35:52:520
230.1,66.414,322015,2019-03-26 13:35:53:020
230.4,65.457,322515,2019-03-26 13:35:53:520
230.1,66.242,323014,2019-03-26 13:35:54:019
229.8,66.946,323514,2019-03-26 13:35:54:519
230.3,67.384,324014,2019-03-26 13:35:55:019
230.3,66.523,324515,2019-03-26 13:35:55:520
230.3,67.659,325014,2019-03-26 13:35:56:019
230.1,67.165,325514,2019-03-26 13:35:56:519
230.3,66.436,326014,2019-03-26 13:35:57:019
230.7,66.604,326515,2019-03-26 13:35:57:520
230.3,66.325,327014,2019-03-26 13:35:58:019
230.3,66.644,327514,2019-03-26 13:35:58:519
230.6,66.873,328014,2019-03-26 13:35:59:019
231,67.237,328514,2019-03-26 13:35:59:519
230.2,67.193,329014,2019-03-26 13:36:00:019
230.3,67.277,329515,2019-03-26 13:36:00:520
230.6,66.036,330014,2019-03-26 13:36:01:019
230.3,65.723,330515,2019-03-26 13:36:01:520
230.3,66.988,331015,2019-03-26 13:36:02:020
230.4,65.878,331515,2019-03-26 13:36:02:520
230.3,66.625,332014,2019-03-26 13:36:03:019
230.6,66.534,332515,2019-03-26 13:36:03:520
230.6,66.606,333014,2019-03-26 13:36:04:019
230.4,65.596,333514,2019-03-26 13:36:04:519
230.2,65.716,334015,2019-03-26 13:36:05:020
230.6,65.319,334515,2019-03-26 13:36:05:520
230.2,65.296,335015,2019-03-26 13:36:06:020
231,65.332,335514,2019-03-26 13:36:06:519
230.3,66.208,336015,2019-03-26 13:36:07:020
230.6,65.991,336514,2019-03-26 13:36:07:519
230.5,65.954,337015,2019-03-26 13:36:08:020
230.9,65.947,337515,2019-03-26 13:36:08:520
230.6,65.765,338014,2019-03-26 13:36:09:019
231,65.883,338514,2019-03-26 13:36:09:519
230.6,65.021,339014,2019-03-26 13:36:10:019
230.6,65.602,339515,2019-03-26 13:36:10:520
230.3,65.949,340015,2019-03-26 13:36:11:020
230.3,66.374,340515,2019-03-26 13:36:11:520
230.8,66.16,341014,2019-03-26 13:36:12:019
230.8,66.181,341514,2019-03-26 13:36:12:519
231,66.976,342014,2019-03-26 13:36:13:019
230.6,67.477,342514,2019-03-26 13:36:13:519
231,67.348,343014,2019-03-26 13:36:14:019
230.3,66.786,343515,2019-03-26 13:36:14:520
231,65.962,344015,2019-03-26 13:36:15:020
230.3,65.989,344514,2019-03-26 13:36:15:519
230.6,65.97,345015,2019-03-26 13:36:16:020
230.3,65.576,345514,2019-03-26 13:36:16:519
230.7,65.938,346014,2019-03-26 13:36:17:019
230.3,65.522,346514,2019-03-26 13:36:17:519
230.3,66.945,347015,2019-03-26 13:36:18:020
230.3,67.222,347514,2019-03-26 13:36:18:519
230.2,66.594,348014,2019-03-26 13:36:19:019
231,65.976,348514,2019-03-26 13:36:19:519
230.3,65.904,349015,2019-03-26 13:36:20:020
230.2,67.815,349514,2019-03-26 13:36:20:519
230.6,67.909,350014,2019-03-26 13:36:21:019
230.2,68.032,350514,2019-03-26 13:36:21:519
230.3,66.317,351014,2019-03-26 13:36:22:019
230,65.599,351514,2019-03-26 13:36:22:519
230.3,65.489,352015,2019-03-26 13:36:23:020
230.3,65.792,352515,2019-03-26 13:36:23:520
230.3,65.574,353014,2019-03-26 13:36:24:019
230.3,65.375,353514,2019-03-26 13:36:24:519
230.3,66.67,354014,2019-03-26 13:36:25:019
230.4,67.804,354514,2019-03-26 13:36:25:519
230,67.635,355014,2019-03-26 13:36:26:019
230.3,69.17,355514,2019-03-26 13:36:26:519
230.3,71.6,356015,2019-03-26 13:36:27:020
230.6,68.817,356515,2019-03-26 13:36:27:520
231.2,66.052,357014,2019-03-26 13:36:28:019
231.2,65.805,357515,2019-03-26 13:36:28:520
227.2,64.456,358014,2019-03-26 13:36:29:019
227.7,64.812,358514,2019-03-26 13:36:29:519
230.6,66.343,359014,2019-03-26 13:36:30:019
230.3,66.531,359514,2019-03-26 13:36:30:519
230.2,66.874,360014,2019-03-26 13:36:31:019
230.2,67.264,360514,2019-03-26 13:36:31:519
230.2,66.511,361014,2019-03-26 13:36:32:019
230.9,66.79,361514,2019-03-26 13:36:32:519
230.3,67.178,362014,2019-03-26 13:36:33:019
230.6,67.131,362514,2019-03-26 13:36:33:519
230.6,66.796,363015,2019-03-26 13:36:34:020
230.8,66.637,363514,2019-03-26 13:36:34:519
230.6,66.135,364014,2019-03-26 13:36:35:019
230.6,65.538,364515,2019-03-26 13:36:35:520
230.2,65.223,365015,2019-03-26 13:36:36:020
230.5,66.091,365515,2019-03-26 13:36:36:520
230.5,66.299,366014,2019-03-26 13:36:37:019
230.2,66.386,366514,2019-03-26 13:36:37:519
230.6,66.049,367015,2019-03-26 13:36:38:020
230.2,66.046,367514,2019-03-26 13:36:38:519
230.6,66.14,368014,2019-03-26 13:36:39:019
230,66.531,368514,2019-03-26 13:36:39:519
230.3,66.876,369014,2019-03-26 13:36:40:019
230.2,67.714,369515,2019-03-26 13:36:40:520
230.6,67.439,370014,2019-03-26 13:36:41:019
230.3,67.722,370515,2019-03-26 13:36:41:520
230.7,66.816,371014,2019-03-26 13:36:42:019
230.6,67.324,371514,2019-03-26 13:36:42:519
230.6,67.049,372015,2019-03-26 13:36:43:020
230.2,66.837,372514,2019-03-26 13:36:43:519
230.2,68.038,373014,2019-03-26 13:36:44:019
230.2,67.37,373514,2019-03-26 13:36:44:519
230.6,66.817,374014,2019-03-26 13:36:45:019
230.7,66.724,374514,2019-03-26 13:36:45:519
230.6,66.559,375014,2019-03-26 13:36:46:019
230.2,66.876,375515,2019-03-26 13:36:46:520
230.6,68.028,376015,2019-03-26 13:36:47:020
230.2,67.471,376514,2019-03-26 13:36:47:519
230.6,66.699,377014,2019-03-26 13:36:48:019
230.2,66.41,377514,2019-03-26 13:36:48:519
230.6,66.98,378014,2019-03-26 13:36:49:019
230.2,66.73,378514,2019-03-26 13:36:49:519
230,67.852,379015,2019-03-26 13:36:50:020
230.2,67.871,379515,2019-03-26 13:36:50:520
230.2,67.356,380015,2019-03-26 13:36:51:020
230,68.043,380515,2019-03-26 13:36:51:520
230.3,67.582,381014,2019-03-26 13:36:52:019
230,65.642,381515,2019-03-26 13:36:52:520
230.6,64.885,382014,2019-03-26 13:36:53:019
230.3,64.813,382514,2019-03-26 13:36:53:519
230.6,66.431,383014,2019-03-26 13:36:54:019
230,67.487,383514,2019-03-26 13:36:54:519
230.6,67.523,384014,2019-03-26 13:36:55:019
230.5,67.893,384514,2019-03-26 13:36:55:519
230.2,67.484,385015,2019-03-26 13:36:56:020
230.7,67.434,385514,2019-03-26 13:36:56:519
230.9,67.932,386014,2019-03-26 13:36:57:019
230.9,67.807,386514,2019-03-26 13:36:57:519
230.6,67.209,387014,2019-03-26 13:36:58:019
230.5,67.841,387514,2019-03-26 13:36:58:519
230.9,67.692,388015,2019-03-26 13:36:59:020
230.2,68.081,388515,2019-03-26 13:36:59:520
230.2,68.264,389015,2019-03-26 13:37:00:020
231,68.411,389514,2019-03-26 13:37:00:519
230.2,67.794,390014,2019-03-26 13:37:01:019
230.2,67.37,390514,2019-03-26 13:37:01:519
230.3,67.467,391014,2019-03-26 13:37:02:019
230.6,68.666,391514,2019-03-26 13:37:02:519
229.9,67.914,392014,2019-03-26 13:37:03:019
230.6,66.663,392515,2019-03-26 13:37:03:520
230.3,66.826,393014,2019-03-26 13:37:04:019
230.2,67.79,393514,2019-03-26 13:37:04:519
230.5,68.056,394014,2019-03-26 13:37:05:019
230.6,68.122,394514,2019-03-26 13:37:05:519
230.3,68.017,395014,2019-03-26 13:37:06:019
230.6,68.072,395514,2019-03-26 13:37:06:519
230.9,67.315,396014,2019-03-26 13:37:07:019
230.2,67.545,396514,2019-03-26 13:37:07:519
230.9,67.814,397014,2019-03-26 13:37:08:019
230.2,67.752,397514,2019-03-26 13:37:08:519
230.2,67.702,398014,2019-03-26 13:37:09:019
230.3,67.042,398515,2019-03-26 13:37:09:520
230.2,66.331,399015,2019-03-26 13:37:10:020
230.2,66.479,399514,2019-03-26 13:37:10:519
230.2,67.277,400014,2019-03-26 13:37:11:019
230.2,68.01,400515,2019-03-26 13:37:11:520
230.5,66.628,401015,2019-03-26 13:37:12:020
230.9,67.723,401515,2019-03-26 13:37:12:520
230.5,67.272,402014,2019-03-26 13:37:13:019
230.1,66.807,402514,2019-03-26 13:37:13:519
230.3,66.32,403015,2019-03-26 13:37:14:020
230.6,67.041,403514,2019-03-26 13:37:14:519
230.9,67.268,404014,2019-03-26 13:37:15:019
230.8,66.311,404514,2019-03-26 13:37:15:519
231.1,65.957,405014,2019-03-26 13:37:16:019
230.5,66.44,405514,2019-03-26 13:37:16:519
230.9,66.589,406014,2019-03-26 13:37:17:019
230.6,66.744,406515,2019-03-26 13:37:17:520
230.9,67.781,407014,2019-03-26 13:37:18:019
230.5,67.317,407514,2019-03-26 13:37:18:519
230.6,65.964,408014,2019-03-26 13:37:19:019
230.6,66.415,408514,2019-03-26 13:37:19:519
230.2,67.139,409014,2019-03-26 13:37:20:019
230.2,67.074,409515,2019-03-26 13:37:20:520
230.2,67.112,410014,2019-03-26 13:37:21:019
230.1,67.46,410515,2019-03-26 13:37:21:520
230.6,66.809,411014,2019-03-26 13:37:22:019
230.9,67.392,411514,2019-03-26 13:37:22:519
230.2,66.818,412015,2019-03-26 13:37:23:020
229.9,66.829,412514,2019-03-26 13:37:23:519
230.9,67.159,413014,2019-03-26 13:37:24:019
230.5,66.802,413514,2019-03-26 13:37:24:519
230.9,66.57,414014,2019-03-26 13:37:25:019
230.7,66.817,414514,2019-03-26 13:37:25:519
230.3,66.593,415014,2019-03-26 13:37:26:019
230.2,66.201,415515,2019-03-26 13:37:26:520
230.3,67.324,416015,2019-03-26 13:37:27:020
230.5,66.225,416514,2019-03-26 13:37:27:519
230.7,66.236,417015,2019-03-26 13:37:28:020
230.9,66.607,417514,2019-03-26 13:37:28:519
230.9,67.131,418014,2019-03-26 13:37:29:019
231.1,67.058,418515,2019-03-26 13:37:29:520
230.9,66.698,419014,2019-03-26 13:37:30:019
230.6,66.225,419514,2019-03-26 13:37:30:519
230.9,65.333,420014,2019-03-26 13:37:31:019
230.9,65.956,420514,2019-03-26 13:37:31:519
230.9,67.522,421015,2019-03-26 13:37:32:020
230.5,67.149,421514,2019-03-26 13:37:32:519
230.9,66.377,422015,2019-03-26 13:37:33:020
230.9,66.486,422515,2019-03-26 13:37:33:520
230.9,66.487,423014,2019-03-26 13:37:34:019
230.9,66.282,423514,2019-03-26 13:37:34:519
230.7,66.511,424014,2019-03-26 13:37:35:019
230.7,66.601,424514,2019-03-26 13:37:35:519
230.9,65.696,425014,2019-03-26 13:37:36:019
230.5,65.622,425515,2019-03-26 13:37:36:520
231.2,66.047,426014,2019-03-26 13:37:37:019
230.9,66.212,426514,2019-03-26 13:37:37:519
230.9,66.815,427015,2019-03-26 13:37:38:020
230.5,66.043,427514,2019-03-26 13:37:38:519
230.9,66.429,428014,2019-03-26 13:37:39:019
230.9,66.517,428514,2019-03-26 13:37:39:519
230.9,65.917,429015,2019-03-26 13:37:40:020
230.9,66.421,429514,2019-03-26 13:37:40:519
230.5,66.596,430015,2019-03-26 13:37:41:020
230.9,66.309,430515,2019-03-26 13:37:41:520
230.9,65.776,431014,2019-03-26 13:37:42:019
230.6,65.237,431514,2019-03-26 13:37:42:519
230.5,64.668,432014,2019-03-26 13:37:43:019
230.3,65.861,432514,2019-03-26 13:37:43:519
230.6,66.468,433015,2019-03-26 13:37:44:020
230.5,66.109,433515,2019-03-26 13:37:44:520
230.9,65.653,434014,2019-03-26 13:37:45:019
230.6,65.418,434514,2019-03-26 13:37:45:519
230.9,66.617,435014,2019-03-26 13:37:46:019
230.9,65.757,435514,2019-03-26 13:37:46:519
231.2,65.871,436014,2019-03-26 13:37:47:019
230.9,65.894,436514,2019-03-26 13:37:47:519
230.9,66.133,437014,2019-03-26 13:37:48:019
230.9,66.412,437515,2019-03-26 13:37:48:520
230.9,65.134,438014,2019-03-26 13:37:49:019
231.1,66.614,438514,2019-03-26 13:37:49:519
231.2,67.022,439014,2019-03-26 13:37:50:019
230.9,66.974,439514,2019-03-26 13:37:50:519
230.8,66.849,440015,2019-03-26 13:37:51:020
230.6,65.12,440514,2019-03-26 13:37:51:519
231.2,66.129,441014,2019-03-26 13:37:52:019
230.8,66.471,441514,2019-03-26 13:37:52:519
230.8,66.206,442014,2019-03-26 13:37:53:019
230.9,65.626,442515,2019-03-26 13:37:53:520
230.8,65.939,443014,2019-03-26 13:37:54:019
231.2,64.384,443515,2019-03-26 13:37:54:520
230.8,64.212,444015,2019-03-26 13:37:55:020
230.6,65.092,444514,2019-03-26 13:37:55:519
230.5,65.328,445014,2019-03-26 13:37:56:019
231.2,65.681,445514,2019-03-26 13:37:56:519
230.9,65.712,446014,2019-03-26 13:37:57:019
230.6,66.068,446514,2019-03-26 13:37:57:519
230.9,67.228,447014,2019-03-26 13:37:58:019
230.9,66.803,447514,2019-03-26 13:37:58:519
230.9,66.667,448014,2019-03-26 13:37:59:019
230.9,66.866,448515,2019-03-26 13:37:59:520
231.2,66.227,449014,2019-03-26 13:38:00:019
230.6,65.916,449514,2019-03-26 13:38:00:519
230.6,66.378,450014,2019-03-26 13:38:01:019
230.9,66.006,450514,2019-03-26 13:38:01:519
230.5,65.752,451014,2019-03-26 13:38:02:019
230.9,65.38,451514,2019-03-26 13:38:02:519
230.9,66.314,452015,2019-03-26 13:38:03:020
230.9,65.203,452515,2019-03-26 13:38:03:520
230.9,65.833,453014,2019-03-26 13:38:04:019
230.9,66.372,453515,2019-03-26 13:38:04:520
230.9,66.8,454015,2019-03-26 13:38:05:020
230.6,65.94,454514,2019-03-26 13:38:05:519
231.2,66.308,455014,2019-03-26 13:38:06:019
230.9,65.758,455514,2019-03-26 13:38:06:519
230.9,65.87,456015,2019-03-26 13:38:07:020
230.9,65.885,456514,2019-03-26 13:38:07:519
230.2,65.714,457014,2019-03-26 13:38:08:019
230.9,65.829,457515,2019-03-26 13:38:08:520
230.9,65.721,458014,2019-03-26 13:38:09:019
230.9,65.988,458514,2019-03-26 13:38:09:519
230.9,65.66,459014,2019-03-26 13:38:10:019
231.2,65.414,459514,2019-03-26 13:38:10:519
231.2,65.555,460014,2019-03-26 13:38:11:019
230.9,66.074,460515,2019-03-26 13:38:11:520
230.9,66.182,461014,2019-03-26 13:38:12:019
230.9,65.923,461514,2019-03-26 13:38:12:519
230.9,66.381,462014,2019-03-26 13:38:13:019
230.6,67.229,462514,2019-03-26 13:38:13:519
230.9,67.004,463014,2019-03-26 13:38:14:019
230.9,67.032,463514,2019-03-26 13:38:14:519
230.6,65.966,464015,2019-03-26 13:38:15:020
230.9,65.916,464514,2019-03-26 13:38:15:519
230.5,67.095,465015,2019-03-26 13:38:16:020
230.9,66.163,465514,2019-03-26 13:38:16:519
230.9,65.896,466014,2019-03-26 13:38:17:019
230.6,65.995,466514,2019-03-26 13:38:17:519
230.9,66.259,467015,2019-03-26 13:38:18:020
230.9,66.535,467514,2019-03-26 13:38:18:519
230.9,65.648,468014,2019-03-26 13:38:19:019
230.8,67.287,468515,2019-03-26 13:38:19:520
231.2,67.409,469015,2019-03-26 13:38:20:020
230.8,66.765,469514,2019-03-26 13:38:20:519
230.9,66.21,470014,2019-03-26 13:38:21:019
230.6,67.451,470514,2019-03-26 13:38:21:519
230.8,67.232,471014,2019-03-26 13:38:22:019
231.1,66.236,471514,2019-03-26 13:38:22:519
231.1,66.152,472015,2019-03-26 13:38:23:020
230.8,66.687,472515,2019-03-26 13:38:23:520
230.9,65.373,473015,2019-03-26 13:38:24:020
230.8,65.262,473515,2019-03-26 13:38:24:520
230.8,65.444,474014,2019-03-26 13:38:25:019
230.6,65.832,474514,2019-03-26 13:38:25:519
230.8,65.635,475015,2019-03-26 13:38:26:020
231.1,65.464,475514,2019-03-26 13:38:26:519
230.8,65.526,476014,2019-03-26 13:38:27:019
230.8,66.199,476514,2019-03-26 13:38:27:519
230.8,67.096,477014,2019-03-26 13:38:28:019
230.8,66.619,477514,2019-03-26 13:38:28:519
231.1,66.13,478014,2019-03-26 13:38:29:019
230.8,66.393,478514,2019-03-26 13:38:29:519
230.8,66.536,479014,2019-03-26 13:38:30:019
230.8,65.883,479514,2019-03-26 13:38:30:519
231.1,65.072,480014,2019-03-26 13:38:31:019
230.8,65.316,480514,2019-03-26 13:38:31:519
230.8,65.693,481015,2019-03-26 13:38:32:020
230.8,65.694,481514,2019-03-26 13:38:32:519
230.8,65.113,482014,2019-03-26 13:38:33:019
230.8,65.708,482514,2019-03-26 13:38:33:519
231.2,65.837,483014,2019-03-26 13:38:34:019
230.8,65.672,483514,2019-03-26 13:38:34:519
230.6,64.934,484015,2019-03-26 13:38:35:020
230.8,66.071,484515,2019-03-26 13:38:35:520
230.6,64.916,485014,2019-03-26 13:38:36:019
230.8,65.722,485514,2019-03-26 13:38:36:519
230.8,64.33,486014,2019-03-26 13:38:37:019
230.8,64.972,486514,2019-03-26 13:38:37:519
230.8,64.79,487014,2019-03-26 13:38:38:019
230.8,66.112,487514,2019-03-26 13:38:38:519
230.8,65.812,488014,2019-03-26 13:38:39:019
230.8,65.368,488514,2019-03-26 13:38:39:519
230.8,65.376,489015,2019-03-26 13:38:40:020
230.8,65.81,489515,2019-03-26 13:38:40:520
230.5,66.567,490014,2019-03-26 13:38:41:019
230.8,66.47,490514,2019-03-26 13:38:41:519
230.8,65.509,491015,2019-03-26 13:38:42:020
231.2,65.087,491514,2019-03-26 13:38:42:519
230.8,65.734,492014,2019-03-26 13:38:43:019
230.8,65.952,492515,2019-03-26 13:38:43:520
230.8,66.07,493014,2019-03-26 13:38:44:019
230.8,65.624,493514,2019-03-26 13:38:44:519
231.1,66.101,494014,2019-03-26 13:38:45:019
230.8,66.503,494514,2019-03-26 13:38:45:519
230.8,66.142,495015,2019-03-26 13:38:46:020
231.2,65.449,495514,2019-03-26 13:38:46:519
230.8,65.371,496014,2019-03-26 13:38:47:019
231.2,64.948,496514,2019-03-26 13:38:47:519
230.8,65.038,497014,2019-03-26 13:38:48:019
231.2,64.525,497515,2019-03-26 13:38:48:520
230.9,64.151,498015,2019-03-26 13:38:49:020
230.6,65.951,498514,2019-03-26 13:38:49:519
230.9,65.976,499015,2019-03-26 13:38:50:020
231.2,65.781,499514,2019-03-26 13:38:50:519
230.9,65.329,500014,2019-03-26 13:38:51:019
231.2,65.757,500514,2019-03-26 13:38:51:519
230.9,67.004,501015,2019-03-26 13:38:52:020
230.5,66.535,501514,2019-03-26 13:38:52:519
231.2,66.065,502014,2019-03-26 13:38:53:019
231.2,65.373,502514,2019-03-26 13:38:53:519
230.9,66.167,503014,2019-03-26 13:38:54:019
230.9,66.434,503514,2019-03-26 13:38:54:519
231.2,66.113,504014,2019-03-26 13:38:55:019
230.9,66.42,504515,2019-03-26 13:38:55:520
230.9,66.105,505015,2019-03-26 13:38:56:020
231.2,66.312,505515,2019-03-26 13:38:56:520
230.5,66.001,506014,2019-03-26 13:38:57:019
230.9,66.481,506514,2019-03-26 13:38:57:519
231.2,66.06,507014,2019-03-26 13:38:58:019
230.9,65.27,507515,2019-03-26 13:38:58:520
230.2,65.764,508014,2019-03-26 13:38:59:019
230.2,65.901,508514,2019-03-26 13:38:59:519
230.2,66.112,509014,2019-03-26 13:39:00:019
230.5,65.673,509514,2019-03-26 13:39:00:519
230.6,65.306,510015,2019-03-26 13:39:01:020
230.9,66.424,510515,2019-03-26 13:39:01:520
230.2,65.745,511015,2019-03-26 13:39:02:020
230.2,65.142,511515,2019-03-26 13:39:02:520
230.2,65.719,512015,2019-03-26 13:39:03:020
230.6,65.951,512515,2019-03-26 13:39:03:520
230.9,66.276,513014,2019-03-26 13:39:04:019
230.5,65.461,513515,2019-03-26 13:39:04:520
230.2,65.285,514014,2019-03-26 13:39:05:019
230.6,66.096,514514,2019-03-26 13:39:05:519
230.6,67.395,515014,2019-03-26 13:39:06:019
230.3,67.92,515515,2019-03-26 13:39:06:520
